experiment,workflow,startedAt,finishedAt,duration,resourcesDuration_cpu,resourcesDuration_memory
script_opt_3_overlap_cost_50,sqlflow-wq225,2021-06-29T14:38:23Z,2021-06-29T14:41:11Z,168,308.0,308.0
script_opt_3_overlap_cost_50,sqlflow-rtvh9,2021-06-29T14:36:18Z,2021-06-29T14:36:28Z,10,5.0,5.0
script_opt_3_overlap_cost_50,sqlflow-fxkwz,2021-06-29T14:36:12Z,2021-06-29T14:36:22Z,10,2.0,2.0
script_opt_3_overlap_cost_50,sqlflow-jh2tl,2021-06-29T14:41:04Z,2021-06-29T14:41:37Z,33,44.0,44.0
script_opt_3_overlap_cost_50,sqlflow-nc8lc,2021-06-29T14:36:26Z,2021-06-29T14:38:31Z,125,223.0,223.0
script_base_0_overlap_cost_150,sqlflow-9k7fw,2021-06-28T13:34:24Z,2021-06-28T13:37:20Z,176,324.0,324.0
script_base_0_overlap_cost_150,sqlflow-d4ptv,2021-06-28T13:40:28Z,2021-06-28T13:41:01Z,33,43.0,43.0
script_base_0_overlap_cost_150,sqlflow-5pchb,2021-06-28T13:34:16Z,2021-06-28T13:34:26Z,10,5.0,5.0
script_base_0_overlap_cost_150,sqlflow-2b44p,2021-06-28T13:48:37Z,2021-06-28T13:49:11Z,34,45.0,45.0
script_base_0_overlap_cost_150,sqlflow-z82dm,2021-06-28T13:34:08Z,2021-06-28T13:34:19Z,11,2.0,2.0
script_base_0_overlap_cost_150,sqlflow-7ncr5,2021-06-28T13:37:13Z,2021-06-28T13:40:34Z,201,380.0,380.0
script_base_0_overlap_cost_150,sqlflow-fbq75,2021-06-28T13:40:54Z,2021-06-28T13:48:45Z,471,914.0,914.0
script_opt_6_order_cost_150,sqlflow-ckwt4,2021-06-29T20:05:41Z,2021-06-29T20:05:51Z,10,5.0,5.0
script_opt_6_order_cost_150,sqlflow-2fvdv,2021-06-29T20:19:30Z,2021-06-29T20:21:08Z,98,170.0,170.0
script_opt_6_order_cost_150,sqlflow-56dvv,2021-06-29T20:18:21Z,2021-06-29T20:19:36Z,75,126.0,126.0
script_opt_6_order_cost_150,sqlflow-gtlpj,2021-06-29T20:05:50Z,2021-06-29T20:06:00Z,10,2.0,2.0
script_opt_6_order_cost_150,sqlflow-wfss8,2021-06-29T20:21:01Z,2021-06-29T20:21:44Z,43,64.0,64.0
script_opt_6_order_cost_150,sqlflow-gjz5t,2021-06-29T20:12:46Z,2021-06-29T20:18:25Z,339,647.0,647.0
script_opt_6_order_cost_150,sqlflow-bhltn,2021-06-29T20:05:54Z,2021-06-29T20:12:49Z,415,798.0,798.0
script_base_9_overlap_cost_100,sqlflow-8phjt,2021-06-28T23:59:17Z,2021-06-29T00:03:22Z,245,466.0,466.0
script_base_9_overlap_cost_100,sqlflow-cpzg6,2021-06-29T17:05:43Z,2021-06-29T17:09:54Z,251,477.0,477.0
script_base_9_overlap_cost_100,sqlflow-r2zsq,2021-06-28T23:58:51Z,2021-06-28T23:59:24Z,33,43.0,43.0
script_base_9_overlap_cost_100,sqlflow-hdc69,2021-06-29T00:03:15Z,2021-06-29T00:03:50Z,35,48.0,48.0
script_base_9_overlap_cost_100,sqlflow-nnrzv,2021-06-28T23:56:05Z,2021-06-28T23:58:59Z,174,325.0,325.0
script_base_9_overlap_cost_100,sqlflow-r4qql,2021-06-29T17:09:48Z,2021-06-29T17:10:24Z,36,45.0,45.0
script_base_9_overlap_cost_100,sqlflow-mxqjk,2021-06-28T23:52:38Z,2021-06-28T23:52:48Z,10,3.0,3.0
script_base_9_overlap_cost_100,sqlflow-2jq8f,2021-06-28T23:52:54Z,2021-06-28T23:56:11Z,197,372.0,372.0
script_base_9_overlap_cost_100,sqlflow-cfjkt,2021-06-28T23:52:48Z,2021-06-28T23:52:58Z,10,1.0,1.0
script_base_3_overlap_cost_50,sqlflow-sbsbd,2021-06-29T13:46:35Z,2021-06-29T13:46:45Z,10,2.0,2.0
script_base_3_overlap_cost_50,sqlflow-dnqvg,2021-06-29T13:51:22Z,2021-06-29T13:51:54Z,32,42.0,42.0
script_base_3_overlap_cost_50,sqlflow-lvp5v,2021-06-29T13:49:18Z,2021-06-29T13:51:26Z,128,230.0,230.0
script_base_3_overlap_cost_50,sqlflow-tc8m7,2021-06-29T13:46:42Z,2021-06-29T13:49:26Z,164,301.0,301.0
script_base_3_overlap_cost_50,sqlflow-cgf4m,2021-06-29T13:46:26Z,2021-06-29T13:46:36Z,10,5.0,5.0
script_opt_4_overlap_cost_100,sqlflow-6kwqz,2021-06-29T13:03:53Z,2021-06-29T13:10:28Z,395,766.0,766.0
script_opt_4_overlap_cost_100,sqlflow-27tmn,2021-06-29T13:10:21Z,2021-06-29T13:13:03Z,162,299.0,299.0
script_opt_4_overlap_cost_100,sqlflow-8rkfq,2021-06-29T13:03:48Z,2021-06-29T13:03:58Z,10,1.0,1.0
script_opt_4_overlap_cost_100,sqlflow-24rs8,2021-06-29T13:03:40Z,2021-06-29T13:03:50Z,10,5.0,5.0
script_opt_4_overlap_cost_100,sqlflow-nbpqz,2021-06-29T13:12:55Z,2021-06-29T13:13:27Z,32,41.0,41.0
script_base_10_overlap_cost_100,sqlflow-vg4cl,2021-06-28T22:09:14Z,2021-06-28T22:12:09Z,175,326.0,326.0
script_base_10_overlap_cost_100,sqlflow-5svm6,2021-06-29T15:16:55Z,2021-06-29T15:19:15Z,140,256.0,256.0
script_base_10_overlap_cost_100,sqlflow-r92tn,2021-06-29T15:14:03Z,2021-06-29T15:14:13Z,10,6.0,6.0
script_base_10_overlap_cost_100,sqlflow-cvw4z,2021-06-28T22:14:26Z,2021-06-28T22:15:03Z,37,51.0,51.0
script_base_10_overlap_cost_100,sqlflow-mmr77,2021-06-28T22:18:56Z,2021-06-28T22:19:34Z,38,55.0,55.0
script_base_10_overlap_cost_100,sqlflow-br8sq,2021-06-29T15:19:08Z,2021-06-29T15:19:42Z,34,46.0,46.0
script_base_10_overlap_cost_100,sqlflow-cb6qt,2021-06-29T15:19:35Z,2021-06-29T15:23:43Z,248,473.0,473.0
script_base_10_overlap_cost_100,sqlflow-8lklv,2021-06-28T22:09:06Z,2021-06-28T22:09:16Z,10,5.0,5.0
script_base_10_overlap_cost_100,sqlflow-fvfkq,2021-06-29T15:14:12Z,2021-06-29T15:14:22Z,10,3.0,3.0
script_base_10_overlap_cost_100,sqlflow-b7gk7,2021-06-28T22:12:02Z,2021-06-28T22:14:31Z,149,274.0,274.0
script_base_10_overlap_cost_100,sqlflow-88lrs,2021-06-29T15:14:16Z,2021-06-29T15:17:02Z,166,307.0,307.0
script_base_10_overlap_cost_100,sqlflow-r7dl8,2021-06-28T22:08:56Z,2021-06-28T22:09:06Z,10,6.0,6.0
script_base_10_overlap_cost_100,sqlflow-lkzsm,2021-06-29T15:23:36Z,2021-06-29T15:24:11Z,35,47.0,47.0
script_base_10_overlap_cost_100,sqlflow-tngxv,2021-06-28T22:14:56Z,2021-06-28T22:19:03Z,247,469.0,469.0
script_opt_1_order_cost_50,sqlflow-q6k82,2021-06-29T14:17:35Z,2021-06-29T14:18:21Z,46,67.0,67.0
script_opt_1_order_cost_50,sqlflow-tgfk7,2021-06-29T14:15:39Z,2021-06-29T14:17:37Z,118,210.0,210.0
script_opt_1_order_cost_50,sqlflow-fhjrv,2021-06-29T14:12:43Z,2021-06-29T14:12:53Z,10,5.0,5.0
script_opt_1_order_cost_50,sqlflow-ms644,2021-06-29T14:13:00Z,2021-06-29T14:15:45Z,165,305.0,305.0
script_opt_1_order_cost_50,sqlflow-p2rj4,2021-06-29T14:12:54Z,2021-06-29T14:13:04Z,10,2.0,2.0
script_opt_9_order_cost_150,sqlflow-62gqw,2021-06-30T09:02:07Z,2021-06-30T09:02:45Z,38,51.0,51.0
script_opt_9_order_cost_150,sqlflow-ng2r8,2021-06-30T08:52:41Z,2021-06-30T08:52:51Z,10,2.0,2.0
script_opt_9_order_cost_150,sqlflow-dbcqz,2021-06-30T09:01:10Z,2021-06-30T09:02:03Z,53,72.0,72.0
script_opt_9_order_cost_150,sqlflow-k79p4,2021-06-30T09:01:58Z,2021-06-30T09:02:08Z,10,9.0,9.0
script_opt_9_order_cost_150,sqlflow-zwlsl,2021-06-30T09:07:17Z,2021-06-30T09:08:31Z,74,126.0,126.0
script_opt_9_order_cost_150,sqlflow-f75jq,2021-06-30T09:02:46Z,2021-06-30T09:07:22Z,276,528.0,528.0
script_opt_9_order_cost_150,sqlflow-bwdfz,2021-06-30T08:52:52Z,2021-06-30T09:01:17Z,505,984.0,984.0
script_opt_9_order_cost_150,sqlflow-4tkgt,2021-06-30T08:52:48Z,2021-06-30T08:52:58Z,10,2.0,2.0
script_opt_9_order_cost_150,sqlflow-jdlq8,2021-06-30T09:02:38Z,2021-06-30T09:02:48Z,10,7.0,7.0
script_opt_6_overlap_cost_150,sqlflow-5kcks,2021-06-29T20:32:30Z,2021-06-29T20:38:21Z,351,678.0,678.0
script_opt_6_overlap_cost_150,sqlflow-xhvdn,2021-06-29T20:32:16Z,2021-06-29T20:32:26Z,10,5.0,5.0
script_opt_6_overlap_cost_150,sqlflow-ppk5p,2021-06-29T20:45:10Z,2021-06-29T20:45:44Z,34,42.0,42.0
script_opt_6_overlap_cost_150,sqlflow-tts7p,2021-06-29T20:38:17Z,2021-06-29T20:45:16Z,419,814.0,814.0
script_opt_6_overlap_cost_150,sqlflow-rftzr,2021-06-29T20:32:24Z,2021-06-29T20:32:34Z,10,1.0,1.0
script_opt_1_order_cost_150,sqlflow-sh8bt,2021-06-28T16:16:07Z,2021-06-28T16:16:17Z,10,2.0,2.0
script_opt_1_order_cost_150,sqlflow-mww5j,2021-06-28T16:16:02Z,2021-06-28T16:16:12Z,10,2.0,2.0
script_opt_1_order_cost_150,sqlflow-8znck,2021-06-28T16:24:32Z,2021-06-28T16:25:17Z,45,67.0,67.0
script_opt_1_order_cost_150,sqlflow-zrsvz,2021-06-28T16:16:12Z,2021-06-28T16:21:53Z,341,659.0,659.0
script_opt_1_order_cost_150,sqlflow-bjtmp,2021-06-28T16:21:50Z,2021-06-28T16:24:39Z,169,314.0,314.0
script_base_2_overlap_cost_100,sqlflow-9zxnm,2021-06-28T20:40:46Z,2021-06-28T20:43:36Z,170,313.0,313.0
script_base_2_overlap_cost_100,sqlflow-r9rvq,2021-06-28T20:37:10Z,2021-06-28T20:40:53Z,223,416.0,416.0
script_base_2_overlap_cost_100,sqlflow-rjcht,2021-06-28T20:43:29Z,2021-06-28T20:44:02Z,33,43.0,43.0
script_base_2_overlap_cost_100,sqlflow-hnmsb,2021-06-28T20:37:06Z,2021-06-28T20:37:16Z,10,1.0,1.0
script_base_2_overlap_cost_100,sqlflow-drg2z,2021-06-28T20:36:57Z,2021-06-28T20:37:07Z,10,5.0,5.0
script_opt_0_order_cost_150,sqlflow-p8xvf,2021-06-28T15:52:20Z,2021-06-28T15:52:30Z,10,2.0,2.0
script_opt_0_order_cost_150,sqlflow-hpdsw,2021-06-28T15:44:50Z,2021-06-28T15:45:00Z,10,1.0,1.0
script_opt_0_order_cost_150,sqlflow-758l2,2021-06-28T15:44:54Z,2021-06-28T15:45:04Z,10,2.0,2.0
script_opt_0_order_cost_150,sqlflow-q78kc,2021-06-28T15:53:13Z,2021-06-28T15:53:23Z,10,5.0,5.0
script_opt_0_order_cost_150,sqlflow-nrh9j,2021-06-28T15:45:00Z,2021-06-28T15:51:26Z,386,748.0,748.0
script_opt_0_order_cost_150,sqlflow-mxmbs,2021-06-28T15:52:43Z,2021-06-28T15:52:53Z,10,6.0,6.0
script_opt_0_order_cost_150,sqlflow-d5rfm,2021-06-28T15:51:49Z,2021-06-28T15:52:00Z,11,5.0,5.0
script_opt_0_order_cost_150,sqlflow-llnb9,2021-06-28T15:58:38Z,2021-06-28T15:59:10Z,32,40.0,40.0
script_opt_0_order_cost_150,sqlflow-ndc4p,2021-06-28T15:51:57Z,2021-06-28T15:52:17Z,20,33.0,33.0
script_opt_0_order_cost_150,sqlflow-w4n2j,2021-06-28T15:53:19Z,2021-06-28T15:58:46Z,327,629.0,629.0
script_opt_0_order_cost_150,sqlflow-z6hx8,2021-06-28T15:52:25Z,2021-06-28T15:52:45Z,20,26.0,26.0
script_opt_0_order_cost_150,sqlflow-h9wv7,2021-06-28T15:52:51Z,2021-06-28T15:53:20Z,29,35.0,35.0
script_opt_0_order_cost_150,sqlflow-7nddb,2021-06-28T15:51:19Z,2021-06-28T15:51:56Z,37,50.0,50.0
script_base_6_overlap_cost_100,sqlflow-jk2k8,2021-06-29T15:41:41Z,2021-06-29T15:44:30Z,169,313.0,313.0
script_base_6_overlap_cost_100,sqlflow-6h92z,2021-06-29T15:50:04Z,2021-06-29T15:50:37Z,33,42.0,42.0
script_base_6_overlap_cost_100,sqlflow-rbnqb,2021-06-29T15:41:33Z,2021-06-29T15:41:43Z,10,2.0,2.0
script_base_6_overlap_cost_100,sqlflow-6g5d9,2021-06-29T15:41:26Z,2021-06-29T15:41:36Z,10,1.0,1.0
script_base_6_overlap_cost_100,sqlflow-pht9z,2021-06-29T15:44:22Z,2021-06-29T15:50:12Z,350,676.0,676.0
script_base_6_overlap_cost_100,sqlflow-zsshf,2021-06-28T22:36:54Z,2021-06-28T22:39:47Z,173,324.0,324.0
script_base_6_overlap_cost_100,sqlflow-x7s58,2021-06-28T22:36:43Z,2021-06-28T22:36:53Z,10,1.0,1.0
script_base_6_overlap_cost_100,sqlflow-55bp9,2021-06-28T22:36:48Z,2021-06-28T22:36:58Z,10,2.0,2.0
script_base_6_overlap_cost_100,sqlflow-2h9w5,2021-06-28T22:45:11Z,2021-06-28T22:45:44Z,33,43.0,43.0
script_base_6_overlap_cost_100,sqlflow-jw8q6,2021-06-28T22:39:40Z,2021-06-28T22:45:18Z,338,652.0,652.0
script_opt_2_order_cost_50,sqlflow-dq6xx,2021-06-29T19:46:45Z,2021-06-29T19:46:55Z,10,3.0,3.0
script_opt_2_order_cost_50,sqlflow-9zcbk,2021-06-29T19:46:35Z,2021-06-29T19:46:45Z,10,6.0,6.0
script_opt_2_order_cost_50,sqlflow-j4mv9,2021-06-29T19:46:50Z,2021-06-29T19:50:28Z,218,410.0,410.0
script_opt_2_order_cost_50,sqlflow-8tfzx,2021-06-29T19:51:12Z,2021-06-29T19:51:22Z,10,12.0,12.0
script_opt_2_order_cost_50,sqlflow-rz787,2021-06-29T19:50:22Z,2021-06-29T19:51:18Z,56,78.0,78.0
script_opt_2_order_cost_50,sqlflow-hjn4h,2021-06-29T19:51:44Z,2021-06-29T19:51:54Z,10,3.0,3.0
script_opt_2_order_cost_50,sqlflow-h4zmm,2021-06-29T14:22:03Z,2021-06-29T14:22:13Z,10,5.0,5.0
script_opt_2_order_cost_50,sqlflow-gdlxl,2021-06-29T19:51:22Z,2021-06-29T19:51:52Z,30,33.0,33.0
script_opt_2_overlap_cost_150,sqlflow-js6fn,2021-06-28T16:51:21Z,2021-06-28T16:54:59Z,218,413.0,413.0
script_opt_2_overlap_cost_150,sqlflow-ts77v,2021-06-28T17:01:14Z,2021-06-28T17:05:17Z,243,463.0,463.0
script_opt_2_overlap_cost_150,sqlflow-5dbqf,2021-06-28T16:51:11Z,2021-06-28T16:51:21Z,10,2.0,2.0
script_opt_2_overlap_cost_150,sqlflow-w72bd,2021-06-28T17:05:11Z,2021-06-28T17:05:43Z,32,42.0,42.0
script_opt_2_overlap_cost_150,sqlflow-9gw88,2021-06-28T17:00:46Z,2021-06-28T17:01:21Z,35,49.0,49.0
script_opt_2_overlap_cost_150,sqlflow-xlk27,2021-06-28T16:51:16Z,2021-06-28T16:51:26Z,10,1.0,1.0
script_opt_2_overlap_cost_150,sqlflow-jfglk,2021-06-28T16:54:52Z,2021-06-28T17:00:53Z,361,697.0,697.0
script_opt_8_order_cost_150,sqlflow-hc5nb,2021-06-29T21:51:22Z,2021-06-29T21:51:44Z,22,20.0,20.0
script_opt_8_order_cost_150,sqlflow-ljddg,2021-06-29T21:56:30Z,2021-06-29T22:00:32Z,242,459.0,459.0
script_opt_8_order_cost_150,sqlflow-bpzcm,2021-06-29T21:52:44Z,2021-06-29T21:52:54Z,10,6.0,6.0
script_opt_8_order_cost_150,sqlflow-hcxz2,2021-06-29T21:51:42Z,2021-06-29T21:52:02Z,20,21.0,21.0
script_opt_8_order_cost_150,sqlflow-jw65v,2021-06-29T22:03:15Z,2021-06-29T22:03:25Z,10,9.0,9.0
script_opt_8_order_cost_150,sqlflow-tmwpc,2021-06-29T21:53:40Z,2021-06-29T21:53:50Z,10,1.0,1.0
script_opt_8_order_cost_150,sqlflow-527vl,2021-06-29T21:45:44Z,2021-06-29T21:50:09Z,265,508.0,508.0
script_opt_8_order_cost_150,sqlflow-n4w7f,2021-06-29T21:54:06Z,2021-06-29T21:54:44Z,38,53.0,53.0
script_opt_8_order_cost_150,sqlflow-jgznr,2021-06-29T21:50:29Z,2021-06-29T21:50:39Z,10,5.0,5.0
script_opt_8_order_cost_150,sqlflow-llbgz,2021-06-29T21:45:38Z,2021-06-29T21:45:48Z,10,2.0,2.0
script_opt_8_order_cost_150,sqlflow-k9tkb,2021-06-29T22:06:17Z,2021-06-29T22:07:26Z,69,117.0,117.0
script_opt_8_order_cost_150,sqlflow-hswrk,2021-06-29T21:55:52Z,2021-06-29T21:56:02Z,10,5.0,5.0
script_opt_8_order_cost_150,sqlflow-95wp4,2021-06-29T21:51:17Z,2021-06-29T21:51:27Z,10,1.0,1.0
script_opt_8_order_cost_150,sqlflow-4cp7p,2021-06-29T21:56:23Z,2021-06-29T21:56:33Z,10,5.0,5.0
script_opt_8_order_cost_150,sqlflow-xwpq5,2021-06-29T21:55:04Z,2021-06-29T21:55:34Z,30,36.0,36.0
script_opt_8_order_cost_150,sqlflow-44rfn,2021-06-29T21:51:58Z,2021-06-29T21:52:08Z,10,6.0,6.0
script_opt_8_order_cost_150,sqlflow-pvrdp,2021-06-29T21:52:28Z,2021-06-29T21:52:51Z,23,21.0,21.0
script_opt_8_order_cost_150,sqlflow-shmlr,2021-06-29T21:53:13Z,2021-06-29T21:53:23Z,10,1.0,1.0
script_opt_8_order_cost_150,sqlflow-cmcgw,2021-06-29T21:45:32Z,2021-06-29T21:45:42Z,10,1.0,1.0
script_opt_8_order_cost_150,sqlflow-wk6xp,2021-06-29T21:50:02Z,2021-06-29T21:50:35Z,33,37.0,37.0
script_opt_8_order_cost_150,sqlflow-2bq5f,2021-06-29T21:52:20Z,2021-06-29T21:52:30Z,10,6.0,6.0
script_opt_8_order_cost_150,sqlflow-442wf,2021-06-29T21:55:26Z,2021-06-29T21:55:36Z,10,6.0,6.0
script_opt_8_order_cost_150,sqlflow-99nzh,2021-06-29T22:02:37Z,2021-06-29T22:03:23Z,46,69.0,69.0
script_opt_8_order_cost_150,sqlflow-92nx4,2021-06-29T21:55:36Z,2021-06-29T21:56:00Z,24,25.0,25.0
script_opt_8_order_cost_150,sqlflow-vrx47,2021-06-29T22:01:38Z,2021-06-29T22:02:30Z,52,81.0,81.0
script_opt_8_order_cost_150,sqlflow-d88nb,2021-06-29T21:52:06Z,2021-06-29T21:52:27Z,21,18.0,18.0
script_opt_8_order_cost_150,sqlflow-hbhwb,2021-06-29T21:53:21Z,2021-06-29T21:53:47Z,26,25.0,25.0
script_opt_8_order_cost_150,sqlflow-fnlrn,2021-06-29T22:03:23Z,2021-06-29T22:06:24Z,181,339.0,339.0
script_opt_8_order_cost_150,sqlflow-6q7zr,2021-06-29T21:51:02Z,2021-06-29T21:51:22Z,20,22.0,22.0
script_opt_8_order_cost_150,sqlflow-gnwbv,2021-06-29T21:51:37Z,2021-06-29T21:51:47Z,10,1.0,1.0
script_opt_8_order_cost_150,sqlflow-6hs2f,2021-06-29T21:53:45Z,2021-06-29T21:54:05Z,20,22.0,22.0
script_opt_8_order_cost_150,sqlflow-rblhj,2021-06-29T21:54:01Z,2021-06-29T21:54:11Z,10,2.0,2.0
script_opt_8_order_cost_150,sqlflow-jfnqz,2021-06-29T21:50:36Z,2021-06-29T21:51:05Z,29,34.0,34.0
script_opt_8_order_cost_150,sqlflow-2w5t5,2021-06-29T21:54:37Z,2021-06-29T21:54:47Z,10,5.0,5.0
script_opt_8_order_cost_150,sqlflow-mlpxk,2021-06-29T21:52:52Z,2021-06-29T21:53:20Z,28,33.0,33.0
script_opt_8_order_cost_150,sqlflow-6926c,2021-06-29T22:02:25Z,2021-06-29T22:02:45Z,20,16.0,16.0
script_opt_8_order_cost_150,sqlflow-qqfsj,2021-06-29T22:00:25Z,2021-06-29T22:01:45Z,80,133.0,133.0
script_opt_8_order_cost_150,sqlflow-c54h6,2021-06-29T21:54:59Z,2021-06-29T21:55:09Z,10,2.0,2.0
script_opt_8_order_cost_150,sqlflow-zvhpp,2021-06-29T21:56:01Z,2021-06-29T21:56:29Z,28,33.0,33.0
script_opt_8_order_cost_150,sqlflow-gq9rl,2021-06-29T21:54:43Z,2021-06-29T21:55:03Z,20,23.0,23.0
script_opt_8_order_cost_150,sqlflow-pd5n8,2021-06-29T21:50:57Z,2021-06-29T21:51:07Z,10,2.0,2.0
script_opt_7_order_cost_150,sqlflow-474c5,2021-06-29T21:04:35Z,2021-06-29T21:11:07Z,392,760.0,760.0
script_opt_7_order_cost_150,sqlflow-r2s4t,2021-06-29T21:11:59Z,2021-06-29T21:12:09Z,10,6.0,6.0
script_opt_7_order_cost_150,sqlflow-5b6kv,2021-06-29T21:11:00Z,2021-06-29T21:11:38Z,38,48.0,48.0
script_opt_7_order_cost_150,sqlflow-7hn79,2021-06-29T21:11:30Z,2021-06-29T21:12:06Z,36,45.0,45.0
script_opt_7_order_cost_150,sqlflow-q7742,2021-06-29T20:58:01Z,2021-06-29T21:04:41Z,400,776.0,776.0
script_opt_7_order_cost_150,sqlflow-xhblf,2021-06-29T20:57:53Z,2021-06-29T20:58:03Z,10,1.0,1.0
script_opt_7_order_cost_150,sqlflow-gc4vx,2021-06-29T20:57:57Z,2021-06-29T20:58:07Z,10,2.0,2.0
script_base_4_overlap_cost_50,sqlflow-j9w4x,2021-06-29T13:54:47Z,2021-06-29T13:57:36Z,169,313.0,313.0
script_base_4_overlap_cost_50,sqlflow-jfm5q,2021-06-29T13:57:30Z,2021-06-29T13:58:05Z,35,47.0,47.0
script_base_4_overlap_cost_50,sqlflow-pk6df,2021-06-29T13:52:03Z,2021-06-29T13:52:13Z,10,1.0,1.0
script_base_4_overlap_cost_50,sqlflow-tz9nt,2021-06-29T13:52:11Z,2021-06-29T13:54:54Z,163,299.0,299.0
script_base_4_overlap_cost_50,sqlflow-kxmqx,2021-06-29T13:51:59Z,2021-06-29T13:52:09Z,10,1.0,1.0
script_opt_0_overlap_cost_100,sqlflow-gh7c4,2021-06-28T21:22:13Z,2021-06-28T21:22:23Z,10,1.0,1.0
script_opt_0_overlap_cost_100,sqlflow-gxwr4,2021-06-28T21:29:32Z,2021-06-28T21:32:19Z,167,310.0,310.0
script_opt_0_overlap_cost_100,sqlflow-9f49n,2021-06-28T21:29:03Z,2021-06-28T21:29:39Z,36,49.0,49.0
script_opt_0_overlap_cost_100,sqlflow-22fzh,2021-06-28T21:22:18Z,2021-06-28T21:22:28Z,10,1.0,1.0
script_opt_0_overlap_cost_100,sqlflow-x26hm,2021-06-28T21:32:11Z,2021-06-28T21:32:49Z,38,52.0,52.0
script_opt_0_overlap_cost_100,sqlflow-clnb9,2021-06-28T21:22:23Z,2021-06-28T21:26:00Z,217,411.0,411.0
script_opt_0_overlap_cost_100,sqlflow-gpbk9,2021-06-28T21:25:53Z,2021-06-28T21:29:10Z,197,372.0,372.0
script_opt_9_overlap_cost_150,sqlflow-48ts8,2021-06-30T09:30:39Z,2021-06-30T09:31:14Z,35,46.0,46.0
script_opt_9_overlap_cost_150,sqlflow-bdvhp,2021-06-30T09:18:46Z,2021-06-30T09:18:56Z,10,2.0,2.0
script_opt_9_overlap_cost_150,sqlflow-fw7xm,2021-06-30T09:33:50Z,2021-06-30T09:34:24Z,34,45.0,45.0
script_opt_9_overlap_cost_150,sqlflow-dgqwn,2021-06-30T09:27:21Z,2021-06-30T09:30:46Z,205,381.0,381.0
script_opt_9_overlap_cost_150,sqlflow-5vrf9,2021-06-30T09:18:57Z,2021-06-30T09:27:27Z,510,998.0,998.0
script_opt_9_overlap_cost_150,sqlflow-7nmcl,2021-06-30T09:18:52Z,2021-06-30T09:19:02Z,10,1.0,1.0
script_opt_9_overlap_cost_150,sqlflow-dr2lf,2021-06-30T09:31:07Z,2021-06-30T09:33:57Z,170,311.0,311.0
script_opt_4_overlap_cost_50,sqlflow-gxdnj,2021-06-29T14:50:17Z,2021-06-29T14:50:49Z,32,42.0,42.0
script_opt_4_overlap_cost_50,sqlflow-4tn5f,2021-06-29T14:45:03Z,2021-06-29T14:47:49Z,166,304.0,304.0
script_opt_4_overlap_cost_50,sqlflow-mxvlc,2021-06-29T14:44:53Z,2021-06-29T14:45:03Z,10,1.0,1.0
script_opt_4_overlap_cost_50,sqlflow-689f9,2021-06-29T14:44:58Z,2021-06-29T14:45:08Z,10,2.0,2.0
script_opt_4_overlap_cost_50,sqlflow-4hwt8,2021-06-29T14:47:41Z,2021-06-29T14:50:24Z,163,302.0,302.0
script_base_4_overlap_cost_150,sqlflow-cvbch,2021-06-28T15:10:40Z,2021-06-28T15:10:50Z,10,1.0,1.0
script_base_4_overlap_cost_150,sqlflow-wsf5p,2021-06-28T15:23:31Z,2021-06-28T15:24:03Z,32,42.0,42.0
script_base_4_overlap_cost_150,sqlflow-6528g,2021-06-28T15:17:24Z,2021-06-28T15:17:58Z,34,46.0,46.0
script_base_4_overlap_cost_150,sqlflow-tgz9b,2021-06-28T15:14:45Z,2021-06-28T15:17:30Z,165,306.0,306.0
script_base_4_overlap_cost_150,sqlflow-zncrt,2021-06-28T15:17:54Z,2021-06-28T15:23:35Z,341,657.0,657.0
script_base_4_overlap_cost_150,sqlflow-gdkzf,2021-06-28T15:10:45Z,2021-06-28T15:10:55Z,10,2.0,2.0
script_base_4_overlap_cost_150,sqlflow-smffr,2021-06-28T15:23:55Z,2021-06-28T15:27:51Z,236,449.0,449.0
script_base_4_overlap_cost_150,sqlflow-l5zpp,2021-06-28T15:27:47Z,2021-06-28T15:28:20Z,33,43.0,43.0
script_base_4_overlap_cost_150,sqlflow-njbq9,2021-06-28T15:10:48Z,2021-06-28T15:14:52Z,244,463.0,463.0
script_opt_5_overlap_cost_100,sqlflow-f5qbr,2021-06-29T13:13:45Z,2021-06-29T13:16:32Z,167,313.0,313.0
script_opt_5_overlap_cost_100,sqlflow-g2slm,2021-06-29T13:22:36Z,2021-06-29T13:25:44Z,188,352.0,352.0
script_opt_5_overlap_cost_100,sqlflow-h7xl4,2021-06-29T13:13:32Z,2021-06-29T13:13:42Z,10,5.0,5.0
script_opt_5_overlap_cost_100,sqlflow-qwrtf,2021-06-29T13:16:25Z,2021-06-29T13:22:15Z,350,675.0,675.0
script_opt_5_overlap_cost_100,sqlflow-jgv7m,2021-06-29T13:13:40Z,2021-06-29T13:13:50Z,10,1.0,1.0
script_opt_5_overlap_cost_100,sqlflow-jp6xk,2021-06-29T13:22:08Z,2021-06-29T13:22:43Z,35,48.0,48.0
script_opt_5_overlap_cost_100,sqlflow-48dmt,2021-06-29T13:25:38Z,2021-06-29T13:26:12Z,34,46.0,46.0
script_base_8_overlap_cost_100,sqlflow-48c9p,2021-06-28T23:26:46Z,2021-06-28T23:26:56Z,10,1.0,1.0
script_base_8_overlap_cost_100,sqlflow-jcbpc,2021-06-29T16:42:38Z,2021-06-29T16:43:16Z,38,51.0,51.0
script_base_8_overlap_cost_100,sqlflow-jvfdm,2021-06-28T23:27:02Z,2021-06-28T23:29:47Z,165,308.0,308.0
